,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,sqrt_MSRP,log_MSRP,sin_MSRP,cos_MSRP,Market Category Luxury,Market Category High Performance,Market Category Performance
7207,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,873,18290,135.24052647043342,9.814164414575925,-0.34517871747356077,0.938536974766209,False,False,False
7208,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,873,18290,135.24052647043342,9.814164414575925,-0.34517871747356077,0.938536974766209,False,False,False
7209,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Crossover,Compact,Convertible,28,20,873,26990,164.28633540255257,10.203258756085228,-0.5459419699670824,-0.8378229917043702,False,False,False
7210,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,19390,139.2479802366986,9.872564319882619,0.09002001719778602,0.995939956274328,False,False,False
7211,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,19390,139.2479802366986,9.872564319882619,0.09002001719778602,0.995939956274328,False,False,False
7212,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Crossover,Compact,Convertible,28,20,873,26990,164.28633540255257,10.203258756085228,-0.5459419699670824,-0.8378229917043702,False,False,False
7213,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,873,18690,136.71137480107498,9.835797403566177,-0.6172981650995647,-0.7867292897590064,False,False,False
7214,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Crossover,Compact,Convertible,28,20,873,27390,165.4992447112675,10.217969771265725,0.9997011215270636,-0.024447241511698782,False,False,False
7215,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,873,18690,136.71137480107498,9.835797403566177,-0.6172981650995647,-0.7867292897590064,False,False,False
7216,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20390,142.7935572776307,9.922848906014748,0.8741477475609432,0.4856600821913714,False,False,False
7217,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,19790,140.67693485429658,9.89298256789098,-0.8947517752705557,-0.44656383715006415,False,False,False
7218,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20390,142.7935572776307,9.922848906014748,0.8741477475609432,0.4856600821913714,False,False,False
7219,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Crossover,Compact,Convertible,28,20,873,27390,165.4992447112675,10.217969771265725,0.9997011215270636,-0.024447241511698782,False,False,False
7220,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20390,142.7935572776307,9.922848906014748,0.8741477475609432,0.4856600821913714,False,False,False
7221,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Crossover,Compact,Convertible,28,20,873,26390,162.44999230532454,10.180778321920783,0.5824259171196382,0.8128837869384211,False,False,False
7222,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,19790,140.67693485429658,9.89298256789098,-0.8947517752705557,-0.44656383715006415,False,False,False
7223,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20390,142.7935572776307,9.922848906014748,0.8741477475609432,0.4856600821913714,False,False,False
7224,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Crossover,Compact,Convertible,28,20,873,26390,162.44999230532454,10.180778321920783,0.5824259171196382,0.8128837869384211,False,False,False
7225,Chrysler,New Yorker,1994,regular unleaded,214.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Sedan,24,16,1013,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7226,Chrysler,New Yorker,1995,regular unleaded,214.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Sedan,24,16,1013,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7227,Chrysler,New Yorker,1996,regular unleaded,214.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Sedan,24,16,1013,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7228,Oldsmobile,Ninety-Eight,1994,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Sedan,25,17,26,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7229,Oldsmobile,Ninety-Eight,1994,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Sedan,25,17,26,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7230,Oldsmobile,Ninety-Eight,1994,regular unleaded,225.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Sedan,24,15,26,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7231,Oldsmobile,Ninety-Eight,1994,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Sedan,25,17,26,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7232,Oldsmobile,Ninety-Eight,1995,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Sedan,26,17,26,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7233,Oldsmobile,Ninety-Eight,1995,regular unleaded,225.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Sedan,26,17,26,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7234,Oldsmobile,Ninety-Eight,1996,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Sedan,27,17,26,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7235,Dodge,Nitro,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,26220,161.92590898309015,10.174315895415749,0.26452673163200574,0.9643783532680982,False,False,False
7236,Dodge,Nitro,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,24560,156.71630419327786,10.108915098044557,-0.8256570100792675,0.5641724042409061,False,False,False
7237,Dodge,Nitro,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,22240,149.13081505845798,10.009692711382444,-0.6175352915067089,-0.7865431734772885,False,False,False
7238,Dodge,Nitro,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,23900,154.59624833740307,10.081675578048475,-0.9447753773874242,0.3277186083859905,False,False,False
7239,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,23250,152.47950681976906,10.054103420843255,0.7999603982925192,-0.6000527986466475,False,False,False
7240,Dodge,Nitro,2010,regular unleaded,260.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,25750,160.4680653588121,10.156228740289281,0.997940840418598,0.0641410868681102,False,False,True
7241,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,23235,152.43031194614804,10.053458079112422,-0.21751320693639356,0.9760573778258355,False,False,False
7242,Dodge,Nitro,2010,regular unleaded,260.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,26750,163.55427233796127,10.19432713480299,0.6142580004661051,-0.7891052584182812,False,False,True
7243,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,21590,146.935359937627,9.980031840175913,0.8278615243348781,0.5609325240400418,False,False,False
7244,Dodge,Nitro,2010,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,20,16,1851,27410,165.55965692160635,10.21869967166673,0.38564110183842776,-0.9226488717669595,False,False,True
7245,Dodge,Nitro,2010,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,20,16,1851,28410,168.55266239368632,10.254531673102404,-0.5460429885274102,-0.8377571573433763,False,False,True
7246,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,24895,157.78149447891536,10.122462426978117,0.8520101137866457,0.523525325084916,False,False,False
7247,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,21590,146.935359937627,9.980031840175913,0.8278615243348781,0.5609325240400418,False,False,False
7248,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,23250,152.47950681976906,10.054103420843255,0.7999603982925192,-0.6000527986466475,False,False,False
7249,Dodge,Nitro,2011,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,28995,170.2791825209412,10.274913168420769,-0.9462377936352063,-0.3234718502379715,False,False,True
7250,Dodge,Nitro,2011,regular unleaded,260.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,27245,165.0605949341029,10.212662000326006,0.8950342849155278,0.4459973417249813,False,False,True
7251,Dodge,Nitro,2011,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,27995,167.3170642821586,10.23981692180943,-0.26467208143610954,-0.9643384723779703,False,False,True
7252,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,23995,154.90319557710873,10.085642428772983,-0.4659324233304529,0.8848203076836627,False,False,False
7253,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,21590,146.935359937627,9.980031840175913,0.8278615243348781,0.5609325240400418,False,False,False
7254,Dodge,Nitro,2011,regular unleaded,260.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,26245,162.00308639035245,10.175268875456233,0.13456247739525734,0.9909051113387451,False,False,True
7255,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,23235,152.43031194614804,10.053458079112422,-0.21751320693639356,0.9760573778258355,False,False,False
7256,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,22245,149.14757792200314,10.009917496151974,0.5790639317284884,-0.8152821370367098,False,False,False
7257,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,24985,158.06644172625636,10.126070946991774,0.08626664127330426,-0.9962720846251907,False,False,False
7258,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,23340,152.77434339574168,10.057966749824187,-0.8948863483973405,-0.44629409972805345,False,False,False
7259,Acura,NSX,2004,regular unleaded,290.0,6.0,MANUAL,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,22,16,204,89000,298.328677803526,11.39640288460621,-0.9686843682865368,0.248295377800943,True,True,False
7260,Acura,NSX,2004,regular unleaded,252.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,22,16,204,89000,298.328677803526,11.39640288460621,-0.9686843682865368,0.248295377800943,True,True,False
7261,Acura,NSX,2005,regular unleaded,290.0,6.0,MANUAL,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,22,16,204,89000,298.328677803526,11.39640288460621,-0.9686843682865368,0.248295377800943,True,True,False
7262,Acura,NSX,2005,regular unleaded,252.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,22,16,204,89000,298.328677803526,11.39640288460621,-0.9686843682865368,0.248295377800943,True,True,False
7263,Acura,NSX,2017,premium unleaded (required),573.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Luxury,High-Performance,Hybrid",Compact,Coupe,22,21,204,156000,394.96835316262997,11.957617696467539,0.8796821145511682,0.47556216979358795,True,True,False
7264,Nissan,NV200,2015,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Cargo Minivan,26,24,2009,21710,147.34313692873516,9.985574323534237,0.999712796390661,-0.02396507318505009,False,False,False
7265,Nissan,NV200,2015,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Cargo Minivan,26,24,2009,20720,143.94443372357264,9.938902957757083,-0.9307466903429222,-0.3656645982532305,False,False,False
7266,Nissan,NV200,2016,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Cargo Minivan,26,24,2009,21760,147.5127113166862,9.987874655796293,0.9709767193367723,0.2391740172050446,False,False,False
7267,Nissan,NV200,2016,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Cargo Minivan,26,24,2009,20870,144.46452851824907,9.94611591459175,-0.3894203714083146,-0.9210601361106724,False,False,False
7268,Nissan,NV200,2017,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Cargo Minivan,26,24,2009,22230,149.09728367747013,10.009242990201992,0.09026019030564228,0.9959182185531045,False,False,False
7269,Nissan,NV200,2017,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Cargo Minivan,26,24,2009,21330,146.04793733565702,9.967916692691817,-0.987751019580805,0.15603821108010732,False,False,False
7270,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,454,35880,189.4201678808252,10.487963186464397,0.12933334539603886,-0.9916011727346176,True,False,False
7271,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,454,36580,191.2589867169645,10.507284258914009,-0.6479259785026314,0.7617033060066154,True,False,False
7272,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,454,37980,194.88458122694058,10.54484131366684,-0.9598342220039154,-0.2805677570037911,True,False,False
7273,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,454,34480,185.68791021496256,10.448163726677256,-0.8524359275160748,-0.52283170282588,True,False,False
7274,Lexus,NX 200t,2016,premium unleaded (required),235.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,454,34965,186.98930450696906,10.462131439757595,-0.7993630918699121,0.6008482731573542,True,False,False
7275,Lexus,NX 200t,2016,premium unleaded (required),235.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,454,37065,192.52272593125207,10.520455386357256,0.4705137818827736,0.8823926456279936,True,False,False
7276,Lexus,NX 200t,2016,premium unleaded (required),235.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,454,36365,190.6960933003086,10.50138955117934,-0.8748057390185967,-0.48447385789134884,True,False,False
7277,Lexus,NX 200t,2016,premium unleaded (required),235.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,22,454,38465,196.1249601657066,10.557530013215313,-0.6134727234388448,0.7897159094234626,True,False,False
7278,Lexus,NX 200t,2017,premium unleaded (required),235.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,22,454,38585,196.4306493396588,10.560644795362919,-0.04095992799935031,0.9991607900124424,True,False,False
7279,Lexus,NX 200t,2017,premium unleaded (required),235.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,454,36485,191.01047091717248,10.504683904348164,-0.9935411259665717,0.11347260027459022,True,False,False
7280,Lexus,NX 200t,2017,premium unleaded (required),235.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,454,37185,192.83412561058793,10.523687625340008,0.895410406497746,0.44524173651572857,True,False,False
7281,Lexus,NX 200t,2017,premium unleaded (required),235.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,454,35085,187.30990363565937,10.46555746948913,-0.3019669905319426,0.95331838156467,True,False,False
7282,Lexus,NX 300h,2015,regular unleaded,194.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,31,35,454,39720,199.2987706936498,10.589635294075828,-0.7473606042762156,-0.6644186384922459,True,False,False
7283,Lexus,NX 300h,2015,regular unleaded,194.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,30,33,454,41310,203.24861623145188,10.62888408731157,-0.9313845853873847,-0.3640367482861717,True,False,False
7284,Lexus,NX 300h,2016,regular unleaded,194.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,30,33,454,41310,203.24861623145188,10.62888408731157,-0.9313845853873847,-0.3640367482861717,True,False,False
7285,Lexus,NX 300h,2016,regular unleaded,194.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,31,35,454,39720,199.2987706936498,10.589635294075828,-0.7473606042762156,-0.6644186384922459,True,False,False
7286,Lexus,NX 300h,2017,regular unleaded,194.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,30,33,454,39720,199.2987706936498,10.589635294075828,-0.7473606042762156,-0.6644186384922459,True,False,False
7287,Nissan,NX,1991,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,28,21,2009,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,True
7288,Nissan,NX,1991,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,35,24,2009,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7289,Nissan,NX,1992,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,35,24,2009,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7290,Nissan,NX,1992,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,28,20,2009,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,True
7291,Nissan,NX,1993,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,28,20,2009,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,True
7292,Nissan,NX,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,34,24,2009,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7293,Honda,Odyssey,2015,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,37775,194.35791725576811,10.539429259325294,0.4705669793390778,0.8823642773569745,False,False,False
7294,Honda,Odyssey,2015,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,35775,189.14280319377738,10.48503255651477,-0.9935479652772612,0.11341270075883976,False,False,False
7295,Honda,Odyssey,2015,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,28975,170.220445305492,10.274223180123194,-0.09083058037357541,-0.9958663593419548,False,False,False
7296,Honda,Odyssey,2015,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,37375,193.32614929181204,10.5287840661879,0.503633734524186,-0.8639172769711355,False,False,False
7297,Honda,Odyssey,2015,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,42030,205.01219475923864,10.64616272024527,0.9795298301465599,-0.20129906073564147,False,False,False
7298,Honda,Odyssey,2015,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,44600,211.18712081942877,10.70551155928146,0.9287042028687742,-0.3708213903941823,False,False,False
7299,Honda,Odyssey,2015,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,32275,179.65244223221683,10.382079198968396,-0.9884510389256582,-0.15154056766023685,False,False,False
7300,Honda,Odyssey,2016,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,37650,194.03607911932255,10.536114793300285,0.9142445331559254,0.4051628482406847,False,False,False
7301,Honda,Odyssey,2016,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,32550,180.41618552668714,10.39056336913101,0.04147194654938288,-0.9991396687397639,False,False,False
7302,Honda,Odyssey,2016,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,36050,189.86837546047525,10.492689881579409,-0.2224240073431363,-0.9749500299797013,False,False,False
7303,Honda,Odyssey,2016,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,42305,205.6817930688081,10.652684198947096,0.308225127587278,0.9513134450452208,False,False,False
7304,Honda,Odyssey,2016,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,44875,211.8372016431486,10.711658409664855,0.47109885979915134,0.8820804182703182,False,False,False
7305,Honda,Odyssey,2016,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,29400,171.46428199482247,10.288783966353765,0.828233339120793,0.5603833830234632,False,False,False
7306,Honda,Odyssey,2016,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,38050,195.0640920313116,10.546682644153423,-0.8250102172653104,0.5651178119718447,False,False,False
7307,Honda,Odyssey,2016,regular unleaded,248.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,28,19,2202,33500,183.03005217723125,10.419330568113901,-0.9311429602403243,-0.36465433988214907,False,False,False
7308,Dodge,Omni,1990,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,31,22,1851,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
7309,Kia,Optima Hybrid,2015,regular unleaded,199.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,39,35,1720,32150,179.3042107704111,10.378198833381107,-0.8719723487929086,0.48955512758072317,False,False,False
7310,Kia,Optima Hybrid,2015,regular unleaded,199.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,40,36,1720,25990,161.21414330014596,10.165505603232393,0.385752349649243,-0.9226023654533345,False,False,False
7311,Kia,Optima Hybrid,2016,regular unleaded,199.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,39,35,1720,32195,179.42965195307045,10.379597500213624,-0.04150206494977045,0.9991384181408025,False,False,False
7312,Kia,Optima Hybrid,2016,regular unleaded,199.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,40,36,1720,25995,161.22964987867462,10.16569795901424,0.9941291586439135,0.10819988878896666,False,False,False
7313,Kia,Optima Hybrid,2017,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,46,39,1720,25995,161.22964987867462,10.16569795901424,0.9941291586439135,0.10819988878896666,False,False,False
7314,Kia,Optima Hybrid,2017,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,46,39,1720,30990,176.0397682343396,10.341452118734878,0.9711638744954619,0.23841293772562466,False,False,False
7315,Kia,Optima,2014,regular unleaded,199.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,40,36,1720,25995,161.22964987867462,10.16569795901424,0.9941291586439135,0.10819988878896666,False,False,False
7316,Kia,Optima,2014,regular unleaded,274.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,20,1720,27500,165.83123951777,10.221977646629885,-0.9976406160632627,0.06865275799932322,False,False,True
7317,Kia,Optima,2014,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,34,23,1720,25500,159.68719422671313,10.146472946063877,0.30274279391679054,-0.9530722956478462,False,False,False
7318,Kia,Optima,2014,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,34,23,1720,21500,146.6287829861518,9.975854724662028,-0.8724147118597729,0.4887663762275689,False,False,False
7319,Kia,Optima,2014,regular unleaded,199.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,39,35,1720,31995,178.87146222916613,10.373366173968712,0.8523255855741604,0.5230115640936295,False,False,False
7320,Kia,Optima,2014,regular unleaded,274.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,20,1720,35300,187.88294228055935,10.471666571132038,0.8747619229880115,0.4845529672701595,False,False,True
